Group,ID,task,profile,selected,tax,emperor,immigrants,childcare,party,age_candidate,gender_candidate,status,temp_Abe
T3,R_0ocxZk7tujUgIFz,3,2,0,agree,approve,refuse,improve,JCP,30,male,incumbent,50
T3,R_0ocxZk7tujUgIFz,4,1,0,agree,approve,accept,improve,Komeito,30,female,challenger,50
T3,R_0ocxZk7tujUgIFz,4,2,1,disagree,approve,refuse,improve,JCP,30,female,challenger,50
T3,R_0ocxZk7tujUgIFz,5,1,1,disagree,deny,accept,not improve,LDP,70,male,incumbent,50
T3,R_0ocxZk7tujUgIFz,5,2,0,agree,approve,refuse,not improve,JCP,70,male,incumbent,50
T2,R_0Oi3xXje6g7Epu9,1,1,0,agree,approve,accept,improve,JCP,60,female,incumbent,12
T2,R_0Oi3xXje6g7Epu9,1,2,1,disagree,approve,refuse,improve,Komeito,60,female,incumbent,12
T2,R_0Oi3xXje6g7Epu9,2,1,0,agree,deny,refuse,not improve,CDP,40,male,incumbent,12
T2,R_0Oi3xXje6g7Epu9,2,2,1,agree,approve,accept,not improve,Komeito,40,male,incumbent,12
T2,R_0Oi3xXje6g7Epu9,3,1,0,agree,deny,accept,improve,JCP,50,male,challenger,12
T2,R_0Oi3xXje6g7Epu9,3,2,1,agree,approve,refuse,improve,CDP,50,male,challenger,12
T2,R_0Oi3xXje6g7Epu9,4,1,1,agree,approve,accept,improve,LDP,70,male,incumbent,12
T2,R_0Oi3xXje6g7Epu9,4,2,0,disagree,deny,accept,not improve,CDP,70,male,incumbent,12
T2,R_0Oi3xXje6g7Epu9,5,1,1,disagree,deny,accept,not improve,Komeito,30,female,challenger,12
T2,R_0Oi3xXje6g7Epu9,5,2,0,disagree,deny,refuse,improve,Komeito,30,female,challenger,12
T2_Right,R_0OmdY6LmGyGwWzv,1,1,1,disagree,approve,accept,improve,Komeito,70,female,challenger,0
T2_Right,R_0OmdY6LmGyGwWzv,1,2,0,disagree,approve,accept,not improve,LDP,70,female,challenger,0
T2_Right,R_0OmdY6LmGyGwWzv,2,1,0,disagree,deny,refuse,not improve,LDP,50,male,challenger,0
T2_Right,R_0OmdY6LmGyGwWzv,2,2,1,disagree,approve,refuse,improve,JCP,50,male,challenger,0
T2_Right,R_0OmdY6LmGyGwWzv,3,1,1,disagree,deny,accept,improve,LDP,60,male,challenger,0
T2_Right,R_0OmdY6LmGyGwWzv,3,2,0,agree,deny,accept,improve,JCP,60,male,challenger,0
T2_Right,R_0OmdY6LmGyGwWzv,4,1,0,agree,deny,accept,improve,CDP,50,male,challenger,0
T2_Right,R_0OmdY6LmGyGwWzv,4,2,1,disagree,approve,refuse,not improve,JCP,50,male,challenger,0
T2_Right,R_0OmdY6LmGyGwWzv,5,1,0,agree,deny,refuse,improve,Komeito,50,female,challenger,0
T2_Right,R_0OmdY6LmGyGwWzv,5,2,1,disagree,approve,refuse,not improve,Komeito,50,female,challenger,0
T2_Right,R_0PQt0u16e0tadpv,1,1,0,agree,approve,accept,not improve,JCP,70,male,incumbent,52
T2_Right,R_0PQt0u16e0tadpv,1,2,1,agree,approve,accept,improve,LDP,70,male,incumbent,52
T2_Right,R_0PQt0u16e0tadpv,2,1,1,agree,approve,accept,not improve,Komeito,50,female,challenger,52
T2_Right,R_0PQt0u16e0tadpv,2,2,0,disagree,deny,accept,not improve,JCP,50,female,challenger,52
T2_Right,R_0PQt0u16e0tadpv,3,1,0,disagree,approve,refuse,improve,CDP,60,female,challenger,52
T2_Right,R_0PQt0u16e0tadpv,3,2,1,disagree,deny,refuse,not improve,LDP,60,female,challenger,52
T2_Right,R_0PQt0u16e0tadpv,4,1,0,agree,approve,accept,not improve,JCP,30,female,challenger,52
T2_Right,R_0PQt0u16e0tadpv,4,2,1,agree,deny,refuse,not improve,Komeito,30,female,challenger,52
T2_Right,R_0PQt0u16e0tadpv,5,1,1,disagree,deny,refuse,improve,JCP,40,female,challenger,52
T2_Right,R_0PQt0u16e0tadpv,5,2,0,disagree,deny,accept,not improve,CDP,40,female,challenger,52
T3,R_0q5qGOqf8Zfad2N,1,1,1,disagree,approve,accept,not improve,CDP,70,male,challenger,40
T3,R_0q5qGOqf8Zfad2N,1,2,0,disagree,approve,refuse,improve,JCP,70,male,challenger,40
T3,R_0q5qGOqf8Zfad2N,2,1,0,agree,deny,refuse,not improve,JCP,40,female,challenger,40
T3,R_0q5qGOqf8Zfad2N,2,2,1,agree,approve,accept,not improve,JCP,40,female,challenger,40
T3,R_0q5qGOqf8Zfad2N,3,1,0,agree,deny,refuse,not improve,JCP,70,female,incumbent,40
T3,R_0q5qGOqf8Zfad2N,3,2,1,disagree,approve,refuse,improve,JCP,70,female,incumbent,40
T3,R_0q5qGOqf8Zfad2N,4,1,0,disagree,deny,accept,improve,CDP,40,male,incumbent,40
T3,R_0q5qGOqf8Zfad2N,4,2,1,agree,deny,refuse,improve,Komeito,40,male,incumbent,40
T3,R_0q5qGOqf8Zfad2N,5,1,0,agree,deny,accept,not improve,JCP,70,female,challenger,40
T3,R_0q5qGOqf8Zfad2N,5,2,1,agree,approve,accept,not improve,LDP,70,female,challenger,40
T2_Right,R_0qAcOm9YZixkxXz,1,1,1,agree,deny,refuse,not improve,Komeito,30,female,incumbent,25
T2_Right,R_0qAcOm9YZixkxXz,1,2,0,agree,approve,refuse,not improve,Komeito,30,female,incumbent,25
T2_Right,R_0qAcOm9YZixkxXz,2,1,0,disagree,deny,refuse,improve,CDP,70,female,challenger,25
T2_Right,R_0qAcOm9YZixkxXz,2,2,1,disagree,deny,refuse,improve,Komeito,70,female,challenger,25
T2_Right,R_0qAcOm9YZixkxXz,3,1,0,agree,deny,accept,improve,JCP,40,male,challenger,25
T2_Right,R_0qAcOm9YZixkxXz,3,2,1,disagree,deny,refuse,not improve,LDP,40,male,challenger,25
T2_Right,R_0qAcOm9YZixkxXz,4,1,0,disagree,approve,refuse,not improve,LDP,50,female,incumbent,25
T2_Right,R_0qAcOm9YZixkxXz,4,2,1,disagree,deny,refuse,improve,Komeito,50,female,incumbent,25
T2_Right,R_0qAcOm9YZixkxXz,5,1,1,agree,approve,refuse,not improve,JCP,30,female,challenger,25
T2_Right,R_0qAcOm9YZixkxXz,5,2,0,disagree,approve,accept,improve,LDP,30,female,challenger,25
T2_Left,R_0rmvdKNHWIf8gAV,1,1,1,agree,deny,refuse,not improve,Komeito,50,male,incumbent,50
T2_Left,R_0rmvdKNHWIf8gAV,1,2,0,agree,deny,accept,not improve,CDP,50,male,incumbent,50
T2_Left,R_0rmvdKNHWIf8gAV,2,1,1,disagree,approve,refuse,improve,CDP,50,female,incumbent,50
T2_Left,R_0rmvdKNHWIf8gAV,2,2,0,agree,approve,accept,not improve,JCP,50,female,incumbent,50
T2_Left,R_0rmvdKNHWIf8gAV,3,1,0,disagree,approve,accept,not improve,JCP,40,female,challenger,50
T2_Left,R_0rmvdKNHWIf8gAV,3,2,1,agree,approve,accept,not improve,Komeito,40,female,challenger,50
T2_Left,R_0rmvdKNHWIf8gAV,4,1,0,disagree,deny,refuse,not improve,JCP,50,female,incumbent,50
T2_Left,R_0rmvdKNHWIf8gAV,4,2,1,agree,deny,refuse,improve,JCP,50,female,incumbent,50
T2_Left,R_0rmvdKNHWIf8gAV,5,1,0,agree,deny,refuse,not improve,Komeito,60,male,incumbent,50
T2_Left,R_0rmvdKNHWIf8gAV,5,2,1,disagree,deny,refuse,improve,CDP,60,male,incumbent,50
T1_Left,R_0THnQjOM7VronHb,1,1,1,agree,deny,refuse,improve,JCP,50,female,challenger,82
T1_Left,R_0THnQjOM7VronHb,1,2,0,disagree,approve,refuse,not improve,LDP,50,female,challenger,82
T1_Left,R_0THnQjOM7VronHb,2,1,1,disagree,approve,accept,not improve,LDP,60,male,incumbent,82
T1_Left,R_0THnQjOM7VronHb,2,2,0,disagree,approve,accept,not improve,CDP,60,male,incumbent,82
T1_Left,R_0THnQjOM7VronHb,3,1,1,disagree,approve,refuse,improve,LDP,30,female,challenger,82
T1_Left,R_0THnQjOM7VronHb,3,2,0,disagree,approve,accept,not improve,JCP,30,female,challenger,82
T1_Left,R_0THnQjOM7VronHb,4,1,0,agree,approve,refuse,not improve,CDP,40,male,challenger,82
T1_Left,R_0THnQjOM7VronHb,4,2,1,agree,approve,refuse,improve,CDP,40,male,challenger,82
T1_Left,R_0THnQjOM7VronHb,5,1,0,agree,approve,accept,improve,JCP,60,male,incumbent,82
T1_Left,R_0THnQjOM7VronHb,5,2,1,disagree,deny,accept,improve,LDP,60,male,incumbent,82
T2_Right,R_0urqGoOWbnauqqt,1,1,0,disagree,deny,accept,not improve,Komeito,50,female,challenger,7
T2_Right,R_0urqGoOWbnauqqt,1,2,1,agree,approve,accept,improve,LDP,50,female,challenger,7
T2_Right,R_0urqGoOWbnauqqt,2,1,1,agree,approve,accept,improve,JCP,40,male,challenger,7
T2_Right,R_0urqGoOWbnauqqt,2,2,0,disagree,deny,refuse,not improve,JCP,40,male,challenger,7
T2_Right,R_0urqGoOWbnauqqt,3,1,1,agree,approve,refuse,not improve,JCP,30,female,challenger,7
T2_Right,R_0urqGoOWbnauqqt,3,2,0,disagree,deny,accept,not improve,JCP,30,female,challenger,7
T2_Right,R_0urqGoOWbnauqqt,4,1,0,disagree,deny,refuse,not improve,LDP,50,male,incumbent,7
T2_Right,R_0urqGoOWbnauqqt,4,2,1,disagree,approve,refuse,improve,LDP,50,male,incumbent,7
T2_Right,R_0urqGoOWbnauqqt,5,1,1,disagree,approve,accept,improve,CDP,60,female,incumbent,7
T2_Right,R_0urqGoOWbnauqqt,5,2,0,disagree,approve,accept,not improve,LDP,60,female,incumbent,7
T3_Right,R_0VDBOUGPSvCZ5rH,1,1,1,agree,approve,refuse,not improve,LDP,60,female,incumbent,90
T3_Right,R_0VDBOUGPSvCZ5rH,1,2,0,agree,deny,refuse,not improve,JCP,60,female,incumbent,90
T3_Right,R_0VDBOUGPSvCZ5rH,2,1,0,disagree,deny,accept,improve,CDP,50,female,challenger,90
T3_Right,R_0VDBOUGPSvCZ5rH,2,2,1,agree,deny,refuse,improve,Komeito,50,female,challenger,90
T3_Right,R_0VDBOUGPSvCZ5rH,3,1,0,agree,deny,refuse,not improve,JCP,50,female,incumbent,90
T3_Right,R_0VDBOUGPSvCZ5rH,3,2,1,disagree,approve,refuse,improve,JCP,50,female,incumbent,90
T3_Right,R_0VDBOUGPSvCZ5rH,4,1,1,disagree,deny,refuse,not improve,CDP,60,male,incumbent,90
T3_Right,R_0VDBOUGPSvCZ5rH,4,2,0,disagree,approve,refuse,improve,JCP,60,male,incumbent,90
T3_Right,R_0VDBOUGPSvCZ5rH,5,1,1,disagree,approve,refuse,not improve,CDP,60,male,challenger,90
T3_Right,R_0VDBOUGPSvCZ5rH,5,2,0,agree,deny,refuse,improve,JCP,60,male,challenger,90
T3,R_0x3fzxldmk9o2RP,1,1,1,agree,approve,refuse,not improve,LDP,50,male,challenger,76
T3,R_0x3fzxldmk9o2RP,1,2,0,disagree,approve,accept,improve,JCP,50,male,challenger,76
T3,R_0x3fzxldmk9o2RP,2,1,0,disagree,deny,refuse,not improve,JCP,30,male,challenger,76
T3,R_0x3fzxldmk9o2RP,2,2,1,disagree,deny,accept,improve,CDP,30,male,challenger,76
T3,R_0x3fzxldmk9o2RP,3,1,1,disagree,deny,accept,improve,LDP,60,male,challenger,76
T3,R_0x3fzxldmk9o2RP,3,2,0,disagree,approve,refuse,improve,JCP,60,male,challenger,76
T3,R_0x3fzxldmk9o2RP,4,1,0,agree,approve,refuse,not improve,JCP,60,male,incumbent,76
T3,R_0x3fzxldmk9o2RP,4,2,1,agree,approve,accept,improve,LDP,60,male,incumbent,76
T3,R_0x3fzxldmk9o2RP,5,1,0,agree,approve,accept,improve,CDP,50,female,challenger,76
T3,R_0x3fzxldmk9o2RP,5,2,1,agree,deny,refuse,improve,CDP,50,female,challenger,76
T1_Right,R_10BhpitTk9IZ4Nx,1,1,1,agree,approve,accept,not improve,JCP,60,male,incumbent,57
T1_Right,R_10BhpitTk9IZ4Nx,1,2,0,disagree,deny,accept,not improve,JCP,60,male,incumbent,57
T1_Right,R_10BhpitTk9IZ4Nx,2,1,1,agree,approve,refuse,improve,Komeito,70,female,incumbent,57
T1_Right,R_10BhpitTk9IZ4Nx,2,2,0,disagree,deny,accept,improve,JCP,70,female,incumbent,57
T1_Right,R_10BhpitTk9IZ4Nx,3,1,0,agree,approve,accept,not improve,Komeito,50,female,challenger,57
T1_Right,R_10BhpitTk9IZ4Nx,3,2,1,disagree,deny,refuse,improve,LDP,50,female,challenger,57
T1_Right,R_10BhpitTk9IZ4Nx,4,1,0,agree,approve,accept,not improve,CDP,70,male,incumbent,57
T1_Right,R_10BhpitTk9IZ4Nx,4,2,1,agree,approve,accept,not improve,LDP,70,male,incumbent,57
T1_Right,R_10BhpitTk9IZ4Nx,5,1,0,agree,approve,accept,not improve,LDP,70,female,challenger,57
T1_Right,R_10BhpitTk9IZ4Nx,5,2,1,disagree,approve,refuse,not improve,Komeito,70,female,challenger,57
T2,R_10BnANgkVuXctGG,1,1,1,agree,approve,accept,not improve,LDP,40,female,challenger,0
T2,R_10BnANgkVuXctGG,1,2,0,agree,deny,accept,not improve,LDP,40,female,challenger,0
T2,R_10BnANgkVuXctGG,2,1,1,agree,approve,refuse,improve,JCP,30,female,challenger,0
T2,R_10BnANgkVuXctGG,2,2,0,disagree,approve,refuse,not improve,CDP,30,female,challenger,0
T2,R_10BnANgkVuXctGG,3,1,0,agree,deny,accept,not improve,JCP,70,male,incumbent,0
T2,R_10BnANgkVuXctGG,3,2,1,disagree,approve,refuse,improve,JCP,70,male,incumbent,0
T2,R_10BnANgkVuXctGG,4,1,0,disagree,approve,refuse,not improve,Komeito,70,female,incumbent,0
T2,R_10BnANgkVuXctGG,4,2,1,disagree,deny,accept,improve,CDP,70,female,incumbent,0
T2,R_10BnANgkVuXctGG,5,1,0,agree,approve,refuse,not improve,LDP,60,female,challenger,0
T2,R_10BnANgkVuXctGG,5,2,1,agree,deny,refuse,not improve,JCP,60,female,challenger,0
Control,R_10DfblML6u9nttF,1,1,0,disagree,deny,accept,not improve,JCP,30,male,incumbent,25
Control,R_10DfblML6u9nttF,1,2,1,disagree,approve,refuse,improve,Komeito,30,male,incumbent,25
Control,R_10DfblML6u9nttF,2,1,1,disagree,approve,refuse,not improve,CDP,40,male,challenger,25
Control,R_10DfblML6u9nttF,2,2,0,disagree,deny,refuse,not improve,Komeito,40,male,challenger,25
Control,R_10DfblML6u9nttF,3,1,0,disagree,approve,refuse,not improve,JCP,50,male,incumbent,25
Control,R_10DfblML6u9nttF,3,2,1,disagree,approve,accept,not improve,CDP,50,male,incumbent,25
Control,R_10DfblML6u9nttF,4,1,1,agree,deny,refuse,not improve,Komeito,60,female,challenger,25
Control,R_10DfblML6u9nttF,4,2,0,agree,approve,refuse,improve,CDP,60,female,challenger,25
Control,R_10DfblML6u9nttF,5,1,0,disagree,approve,refuse,not improve,JCP,50,male,incumbent,25
Control,R_10DfblML6u9nttF,5,2,1,agree,approve,accept,improve,LDP,50,male,incumbent,25
T2_Left,R_10G92sabtqcesTc,1,1,1,disagree,deny,accept,improve,Komeito,30,female,incumbent,0
T2_Left,R_10G92sabtqcesTc,1,2,0,disagree,deny,accept,not improve,Komeito,30,female,incumbent,0
T2_Left,R_10G92sabtqcesTc,2,1,0,agree,approve,accept,improve,Komeito,60,male,challenger,0
T2_Left,R_10G92sabtqcesTc,2,2,1,agree,approve,accept,improve,Komeito,60,male,challenger,0
T2_Left,R_10G92sabtqcesTc,3,1,0,agree,deny,refuse,improve,Komeito,70,female,challenger,0
T2_Left,R_10G92sabtqcesTc,3,2,1,disagree,approve,refuse,improve,JCP,70,female,challenger,0
T2_Left,R_10G92sabtqcesTc,4,1,0,agree,deny,refuse,improve,LDP,70,male,incumbent,0
T2_Left,R_10G92sabtqcesTc,4,2,1,disagree,deny,refuse,not improve,CDP,70,male,incumbent,0
T2_Left,R_10G92sabtqcesTc,5,1,1,disagree,approve,accept,not improve,JCP,50,male,incumbent,0
T2_Left,R_10G92sabtqcesTc,5,2,0,agree,approve,accept,improve,Komeito,50,male,incumbent,0
T2,R_10HHqmUUflAVmet,1,1,1,disagree,deny,refuse,improve,CDP,60,female,incumbent,8
T2,R_10HHqmUUflAVmet,1,2,0,agree,approve,accept,improve,Komeito,60,female,incumbent,8
T2,R_10HHqmUUflAVmet,2,1,0,agree,approve,accept,not improve,Komeito,40,female,incumbent,8
T2,R_10HHqmUUflAVmet,2,2,1,disagree,approve,refuse,not improve,LDP,40,female,incumbent,8
T2,R_10HHqmUUflAVmet,3,1,1,disagree,deny,refuse,not improve,JCP,50,female,challenger,8
T2,R_10HHqmUUflAVmet,3,2,0,agree,deny,refuse,improve,JCP,50,female,challenger,8
T2,R_10HHqmUUflAVmet,4,1,1,agree,deny,accept,not improve,LDP,60,male,incumbent,8
T2,R_10HHqmUUflAVmet,4,2,0,agree,approve,refuse,improve,Komeito,60,male,incumbent,8
T2,R_10HHqmUUflAVmet,5,1,0,disagree,approve,accept,improve,Komeito,50,male,incumbent,8
T2,R_10HHqmUUflAVmet,5,2,1,disagree,deny,refuse,not improve,CDP,50,male,incumbent,8
T2,R_10IBuH8ku0p5RAK,1,1,0,agree,approve,refuse,improve,JCP,30,female,challenger,60
T2,R_10IBuH8ku0p5RAK,1,2,1,agree,deny,refuse,not improve,JCP,30,female,challenger,60
T2,R_10IBuH8ku0p5RAK,2,1,0,agree,deny,accept,improve,LDP,70,male,challenger,60
T2,R_10IBuH8ku0p5RAK,2,2,1,agree,approve,refuse,not improve,LDP,70,male,challenger,60
T2,R_10IBuH8ku0p5RAK,3,1,1,disagree,approve,refuse,not improve,LDP,40,female,incumbent,60
T2,R_10IBuH8ku0p5RAK,3,2,0,disagree,approve,refuse,improve,CDP,40,female,incumbent,60
T2,R_10IBuH8ku0p5RAK,4,1,1,disagree,deny,refuse,not improve,LDP,70,male,challenger,60
T2,R_10IBuH8ku0p5RAK,4,2,0,disagree,deny,accept,improve,Komeito,70,male,challenger,60
T2,R_10IBuH8ku0p5RAK,5,1,0,disagree,approve,refuse,improve,JCP,40,male,incumbent,60
T2,R_10IBuH8ku0p5RAK,5,2,1,disagree,deny,refuse,improve,Komeito,40,male,incumbent,60
T2,R_10IelUoSjyZdYwD,1,1,0,agree,deny,accept,improve,Komeito,60,male,challenger,0
T2,R_10IelUoSjyZdYwD,1,2,1,agree,approve,refuse,improve,LDP,60,male,challenger,0
T2,R_10IelUoSjyZdYwD,2,1,0,disagree,deny,accept,not improve,JCP,70,male,incumbent,0
T2,R_10IelUoSjyZdYwD,2,2,1,agree,approve,refuse,not improve,LDP,70,male,incumbent,0
T2,R_10IelUoSjyZdYwD,3,1,0,agree,approve,refuse,not improve,Komeito,50,male,challenger,0
T2,R_10IelUoSjyZdYwD,3,2,1,disagree,approve,accept,improve,Komeito,50,male,challenger,0
T2,R_10IelUoSjyZdYwD,4,1,0,disagree,approve,refuse,improve,LDP,60,female,challenger,0
T2,R_10IelUoSjyZdYwD,4,2,1,agree,approve,refuse,improve,JCP,60,female,challenger,0
T2,R_10IelUoSjyZdYwD,5,1,0,disagree,deny,accept,improve,CDP,70,male,incumbent,0
T2,R_10IelUoSjyZdYwD,5,2,1,disagree,approve,accept,improve,LDP,70,male,incumbent,0
T1_Right,R_10MhpTyzpGZxV7j,1,1,0,disagree,deny,refuse,not improve,JCP,40,female,incumbent,60
T1_Right,R_10MhpTyzpGZxV7j,1,2,1,agree,deny,refuse,improve,Komeito,40,female,incumbent,60
T1_Right,R_10MhpTyzpGZxV7j,2,1,1,agree,approve,accept,improve,LDP,30,male,incumbent,60
T1_Right,R_10MhpTyzpGZxV7j,2,2,0,agree,approve,accept,not improve,CDP,30,male,incumbent,60
T1_Right,R_10MhpTyzpGZxV7j,3,1,1,disagree,deny,refuse,improve,LDP,70,male,incumbent,60
T1_Right,R_10MhpTyzpGZxV7j,3,2,0,agree,approve,accept,not improve,CDP,70,male,incumbent,60
T1_Right,R_10MhpTyzpGZxV7j,4,1,0,disagree,approve,accept,not improve,CDP,70,male,challenger,60
T1_Right,R_10MhpTyzpGZxV7j,4,2,1,disagree,deny,accept,improve,CDP,70,male,challenger,60
T1_Right,R_10MhpTyzpGZxV7j,5,1,0,disagree,deny,refuse,not improve,LDP,30,male,incumbent,60
T1_Right,R_10MhpTyzpGZxV7j,5,2,1,agree,deny,refuse,improve,CDP,30,male,incumbent,60
T2,R_10MMdW099nh7Caf,1,1,0,agree,approve,refuse,improve,LDP,50,male,challenger,0
T2,R_10MMdW099nh7Caf,1,2,1,disagree,approve,refuse,not improve,JCP,50,male,challenger,0
T2,R_10MMdW099nh7Caf,2,1,0,disagree,approve,accept,improve,LDP,50,female,challenger,0
T2,R_10MMdW099nh7Caf,2,2,1,agree,deny,refuse,not improve,CDP,50,female,challenger,0
T2,R_10MMdW099nh7Caf,3,1,0,agree,approve,accept,not improve,LDP,60,female,incumbent,0
T2,R_10MMdW099nh7Caf,3,2,1,agree,approve,accept,improve,JCP,60,female,incumbent,0
T2,R_10MMdW099nh7Caf,4,1,1,agree,deny,accept,improve,CDP,40,female,incumbent,0
T2,R_10MMdW099nh7Caf,4,2,0,disagree,deny,refuse,not improve,LDP,40,female,incumbent,0
T2,R_10MMdW099nh7Caf,5,1,1,agree,deny,refuse,improve,Komeito,70,male,incumbent,0
T2,R_10MMdW099nh7Caf,5,2,0,agree,deny,accept,improve,CDP,70,male,incumbent,0
Control,R_10P2L8pXNSRFD6a,1,1,0,disagree,approve,accept,improve,Komeito,60,female,challenger,0
Control,R_10P2L8pXNSRFD6a,1,2,1,disagree,approve,refuse,improve,Komeito,60,female,challenger,0
Control,R_10P2L8pXNSRFD6a,2,1,1,disagree,deny,accept,not improve,JCP,40,female,challenger,0
Control,R_10P2L8pXNSRFD6a,2,2,0,disagree,deny,accept,improve,Komeito,40,female,challenger,0
Control,R_10P2L8pXNSRFD6a,3,1,0,agree,deny,accept,not improve,LDP,50,male,incumbent,0
Control,R_10P2L8pXNSRFD6a,3,2,1,agree,deny,refuse,improve,CDP,50,male,incumbent,0
Control,R_10P2L8pXNSRFD6a,4,1,0,disagree,approve,accept,improve,LDP,70,female,incumbent,0
Control,R_10P2L8pXNSRFD6a,4,2,1,agree,approve,refuse,not improve,LDP,70,female,incumbent,0
Control,R_10P2L8pXNSRFD6a,5,1,1,disagree,approve,refuse,improve,CDP,70,male,challenger,0
Control,R_10P2L8pXNSRFD6a,5,2,0,agree,deny,refuse,improve,LDP,70,male,challenger,0
T1_Left,R_10PIb8NSNLaYO3h,1,1,1,agree,approve,refuse,improve,Komeito,50,male,challenger,2
T1_Left,R_10PIb8NSNLaYO3h,1,2,0,agree,approve,accept,improve,Komeito,50,male,challenger,2
T1_Left,R_10PIb8NSNLaYO3h,2,1,1,disagree,deny,refuse,improve,CDP,40,male,incumbent,2
T1_Left,R_10PIb8NSNLaYO3h,2,2,0,disagree,approve,refuse,not improve,Komeito,40,male,incumbent,2
T1_Left,R_10PIb8NSNLaYO3h,3,1,1,agree,approve,refuse,improve,Komeito,70,male,incumbent,2
T1_Left,R_10PIb8NSNLaYO3h,3,2,0,disagree,approve,accept,not improve,JCP,70,male,incumbent,2
T1_Left,R_10PIb8NSNLaYO3h,4,1,0,agree,approve,accept,not improve,LDP,70,male,incumbent,2
T1_Left,R_10PIb8NSNLaYO3h,4,2,1,agree,approve,accept,not improve,Komeito,70,male,incumbent,2
T1_Left,R_10PIb8NSNLaYO3h,5,1,0,disagree,approve,accept,not improve,Komeito,70,male,incumbent,2
T1_Left,R_10PIb8NSNLaYO3h,5,2,1,agree,deny,refuse,improve,CDP,70,male,incumbent,2
T3,R_10pinz8IfplMbam,1,1,0,disagree,approve,accept,not improve,JCP,30,female,incumbent,84
T3,R_10pinz8IfplMbam,1,2,1,agree,approve,accept,not improve,CDP,30,female,incumbent,84
T3,R_10pinz8IfplMbam,2,1,0,disagree,approve,refuse,improve,Komeito,30,female,challenger,84
T3,R_10pinz8IfplMbam,2,2,1,disagree,deny,refuse,improve,JCP,30,female,challenger,84
T3,R_10pinz8IfplMbam,3,1,1,disagree,deny,accept,improve,Komeito,50,male,challenger,84
T3,R_10pinz8IfplMbam,3,2,0,disagree,deny,accept,improve,LDP,50,male,challenger,84
T3,R_10pinz8IfplMbam,4,1,0,disagree,approve,refuse,not improve,LDP,60,male,challenger,84
T3,R_10pinz8IfplMbam,4,2,1,disagree,approve,accept,not improve,LDP,60,male,challenger,84
T3,R_10pinz8IfplMbam,5,1,1,agree,approve,refuse,not improve,JCP,60,female,challenger,84
T3,R_10pinz8IfplMbam,5,2,0,disagree,approve,refuse,improve,JCP,60,female,challenger,84
T3_Left,R_10Pke4ltMN9c0t0,1,1,0,agree,deny,accept,not improve,CDP,60,male,challenger,77
T3_Left,R_10Pke4ltMN9c0t0,1,2,1,agree,approve,accept,improve,CDP,60,male,challenger,77
T3_Left,R_10Pke4ltMN9c0t0,2,1,0,agree,deny,accept,improve,JCP,50,female,incumbent,77
T3_Left,R_10Pke4ltMN9c0t0,2,2,1,agree,approve,refuse,improve,LDP,50,female,incumbent,77
T3_Left,R_10Pke4ltMN9c0t0,3,1,0,disagree,deny,accept,not improve,JCP,60,male,incumbent,77
T3_Left,R_10Pke4ltMN9c0t0,3,2,1,disagree,approve,refuse,improve,Komeito,60,male,incumbent,77
T3_Left,R_10Pke4ltMN9c0t0,4,1,1,disagree,approve,accept,improve,CDP,50,female,challenger,77
T3_Left,R_10Pke4ltMN9c0t0,4,2,0,disagree,deny,refuse,improve,JCP,50,female,challenger,77
T3_Left,R_10Pke4ltMN9c0t0,5,1,0,disagree,approve,refuse,improve,JCP,60,male,challenger,77
T3_Left,R_10Pke4ltMN9c0t0,5,2,1,agree,deny,refuse,improve,Komeito,60,male,challenger,77
T2_Right,R_10qJ0xhzP4ClPom,1,1,1,agree,approve,refuse,improve,LDP,40,male,incumbent,0
T2_Right,R_10qJ0xhzP4ClPom,1,2,0,agree,approve,accept,not improve,LDP,40,male,incumbent,0
T2_Right,R_10qJ0xhzP4ClPom,2,1,1,agree,deny,accept,not improve,JCP,60,female,incumbent,0
T2_Right,R_10qJ0xhzP4ClPom,2,2,0,disagree,deny,refuse,not improve,JCP,60,female,incumbent,0
T2_Right,R_10qJ0xhzP4ClPom,3,1,0,agree,approve,accept,improve,JCP,40,female,incumbent,0
T2_Right,R_10qJ0xhzP4ClPom,3,2,1,disagree,deny,accept,improve,CDP,40,female,incumbent,0
T2_Right,R_10qJ0xhzP4ClPom,4,1,1,disagree,approve,accept,improve,JCP,30,male,challenger,0
T2_Right,R_10qJ0xhzP4ClPom,4,2,0,agree,deny,refuse,not improve,LDP,30,male,challenger,0
T2_Right,R_10qJ0xhzP4ClPom,5,1,0,agree,approve,refuse,improve,Komeito,60,male,incumbent,0
T2_Right,R_10qJ0xhzP4ClPom,5,2,1,agree,deny,refuse,improve,CDP,60,male,incumbent,0
T2_Right,R_10SKF3nzpv9nWVE,1,1,1,disagree,deny,refuse,not improve,JCP,60,female,incumbent,39
T2_Right,R_10SKF3nzpv9nWVE,1,2,0,disagree,deny,accept,improve,JCP,60,female,incumbent,39
T2_Right,R_10SKF3nzpv9nWVE,2,1,1,agree,deny,refuse,not improve,CDP,40,female,incumbent,39
T2_Right,R_10SKF3nzpv9nWVE,2,2,0,agree,approve,refuse,improve,CDP,40,female,incumbent,39
T2_Right,R_10SKF3nzpv9nWVE,3,1,0,disagree,approve,accept,not improve,JCP,70,female,challenger,39
T2_Right,R_10SKF3nzpv9nWVE,3,2,1,agree,approve,refuse,improve,JCP,70,female,challenger,39
